worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
1490,50,Male,Healthcare,Lab Technician,5,No,Yes,Night,62,Low,0,1
1491,43,Female,Agriculture,Irrigation Technician,8,No,No,Day,41,High,0,0
1492,43,Female,Healthcare,Paramedic,6,Yes,Yes,Day,38,Medium,0,0
1493,31,Male,Manufacturing,Assembler,7,No,Yes,Day,53,Medium,1,1
1494,38,Male,Manufacturing,Assembler,7,No,No,Night,48,Medium,1,0
1495,38,Female,Mining,Driller,3,Yes,Yes,Night,66,Medium,0,1
1496,19,Female,Mining,Blaster,8,No,Yes,Day,48,Medium,0,0
1497,59,Female,Manufacturing,Welder,4,Yes,Yes,Day,54,Medium,0,0
1498,20,Male,Manufacturing,Assembler,6,No,Yes,Day,52,Medium,1,0
1499,25,Male,Mining,Machine Operator,0,No,Yes,Night,62,Medium,0,1
1500,43,Female,Mining,Blaster,5,Yes,No,Night,61,Medium,0,0
1501,49,Male,Agriculture,Farmer,1,Yes,Yes,Night,41,Medium,0,0
1502,55,Male,Mining,Machine Operator,2,No,No,Day,51,Medium,0,0
1503,31,Male,Healthcare,Lab Technician,1,Yes,No,Day,33,High,0,0
1504,33,Male,Manufacturing,Technician,8,No,No,Day,62,Low,0,1
1505,26,Male,Mining,Blaster,8,No,Yes,Day,37,High,0,0
1506,50,Male,Agriculture,Farmer,8,Yes,Yes,Night,30,Low,0,0
1507,22,Female,Mining,Surveyor,6,Yes,No,Day,47,Medium,1,0
1508,42,Male,Healthcare,Lab Technician,5,Yes,Yes,Night,34,High,0,1
1509,48,Female,Agriculture,Harvester,4,Yes,No,Night,68,High,0,0
1510,55,Male,Construction,Plumber,6,No,No,Day,36,Low,0,1
1511,42,Female,Healthcare,Lab Technician,4,No,Yes,Day,45,High,0,1
1512,34,Female,Construction,Electrician,8,Yes,Yes,Night,66,Medium,1,0
1513,22,Male,Agriculture,Farmer,5,No,No,Day,62,Low,0,0
1514,26,Female,Mining,Surveyor,3,No,No,Day,47,Low,1,0
1515,34,Female,Construction,Foreman,8,Yes,No,Night,34,Medium,0,1
1516,47,Female,Agriculture,Farmer,5,Yes,No,Day,52,Medium,0,0
1517,30,Male,Mining,Surveyor,2,No,No,Day,66,Medium,0,0
1518,40,Female,Manufacturing,Quality Inspector,0,Yes,Yes,Night,65,High,0,0
1519,49,Female,Manufacturing,Quality Inspector,7,No,Yes,Night,33,Medium,0,0
1520,58,Male,Agriculture,Farmer,7,No,No,Day,36,High,0,0
1521,22,Female,Construction,Plumber,0,No,Yes,Night,54,Medium,0,0
1522,27,Male,Manufacturing,Assembler,5,No,No,Night,45,High,0,0
1523,49,Male,Healthcare,Paramedic,7,No,Yes,Night,47,Low,0,0
1524,48,Male,Manufacturing,Quality Inspector,5,No,Yes,Day,62,Low,1,1
1525,20,Male,Construction,Plumber,5,No,Yes,Night,44,Medium,0,1
1526,56,Female,Manufacturing,Technician,1,Yes,Yes,Day,47,Low,0,0
1527,55,Male,Construction,Builder,6,Yes,Yes,Day,57,Medium,1,0
1528,32,Female,Healthcare,Lab Technician,10,Yes,Yes,Day,62,High,0,0
1529,43,Male,Manufacturing,Technician,4,No,Yes,Day,42,Medium,1,0
1530,31,Male,Mining,Machine Operator,6,Yes,Yes,Day,69,Medium,0,1
1531,21,Male,Manufacturing,Quality Inspector,3,No,No,Day,38,Low,0,0
1532,27,Female,Construction,Plumber,4,No,No,Night,60,High,1,0
1533,30,Male,Manufacturing,Assembler,4,No,Yes,Night,30,High,0,0
1534,46,Male,Construction,Builder,3,Yes,No,Night,31,High,0,1
1535,28,Male,Healthcare,Lab Technician,4,Yes,No,Day,37,High,0,0
1536,26,Female,Agriculture,Irrigation Technician,10,Yes,Yes,Night,55,Medium,0,0
1537,38,Female,Construction,Foreman,10,No,Yes,Night,37,High,0,0
1538,54,Female,Manufacturing,Welder,5,Yes,No,Night,55,Medium,0,0
1539,58,Female,Mining,Driller,3,No,No,Day,31,Medium,1,0
1540,53,Female,Construction,Builder,4,No,Yes,Night,57,Medium,0,0
1541,39,Male,Agriculture,Irrigation Technician,5,Yes,No,Day,47,Medium,0,0
1542,25,Female,Manufacturing,Technician,6,Yes,Yes,Night,42,Medium,0,0
1543,24,Female,Agriculture,Irrigation Technician,0,Yes,Yes,Night,42,Low,0,0
1544,46,Female,Mining,Machine Operator,7,No,Yes,Day,51,High,0,1
1545,52,Male,Healthcare,Nurse,5,Yes,Yes,Night,42,High,1,1
1546,57,Female,Manufacturing,Welder,5,Yes,No,Day,36,Medium,0,0
1547,39,Male,Manufacturing,Assembler,11,Yes,No,Night,48,High,0,0
1548,59,Female,Healthcare,Lab Technician,5,No,No,Day,32,Medium,1,1
1549,23,Male,Construction,Builder,3,Yes,No,Night,62,Medium,0,1
1550,58,Female,Healthcare,Nurse,3,Yes,Yes,Night,42,Medium,0,0
1551,48,Female,Mining,Machine Operator,7,No,No,Night,56,Medium,0,1
1552,35,Male,Agriculture,Farmer,6,No,No,Night,62,Low,0,1
1553,19,Male,Manufacturing,Welder,0,No,No,Night,46,Medium,0,0
1554,52,Female,Agriculture,Harvester,7,Yes,Yes,Night,59,Low,1,0
1555,21,Male,Agriculture,Irrigation Technician,0,Yes,Yes,Day,67,Low,0,0
1556,20,Male,Mining,Surveyor,3,No,No,Night,66,Medium,1,1
1557,58,Male,Healthcare,Paramedic,0,Yes,No,Night,64,Medium,0,0
1558,30,Female,Mining,Driller,10,Yes,No,Day,45,Medium,0,0
1559,58,Male,Agriculture,Irrigation Technician,8,No,Yes,Night,44,Low,1,1
1560,59,Female,Construction,Builder,1,Yes,No,Day,42,High,0,0
1561,48,Male,Construction,Plumber,0,Yes,Yes,Day,61,Low,0,0
1562,21,Male,Healthcare,Nurse,8,No,No,Day,38,Medium,0,0
1563,24,Female,Agriculture,Irrigation Technician,11,No,Yes,Day,51,Medium,0,1
1564,55,Male,Mining,Driller,10,No,Yes,Night,55,Medium,0,0
1565,45,Male,Agriculture,Irrigation Technician,4,Yes,No,Night,64,Medium,0,1
1566,54,Female,Construction,Electrician,13,No,Yes,Night,56,High,0,1
1567,52,Female,Manufacturing,Quality Inspector,6,No,No,Night,38,Low,0,0
1568,52,Female,Agriculture,Farmer,7,No,No,Night,62,Low,0,1
1569,30,Male,Healthcare,Nurse,3,No,No,Day,58,Medium,0,0
1570,40,Male,Healthcare,Lab Technician,4,No,No,Night,57,Medium,0,0
1571,55,Female,Mining,Surveyor,3,Yes,No,Day,36,Medium,0,1
1572,46,Female,Manufacturing,Technician,9,No,No,Night,55,Medium,0,1
1573,55,Female,Manufacturing,Assembler,8,No,Yes,Night,61,Medium,0,1
1574,34,Female,Mining,Surveyor,7,No,Yes,Day,65,Medium,0,1
1575,57,Male,Mining,Surveyor,6,Yes,Yes,Night,34,Low,0,0
1576,32,Male,Manufacturing,Technician,3,Yes,Yes,Night,35,Medium,0,1
1577,30,Female,Agriculture,Irrigation Technician,0,Yes,No,Day,45,High,0,0
1578,58,Male,Manufacturing,Quality Inspector,8,Yes,Yes,Day,46,High,0,1
1579,47,Female,Construction,Builder,1,No,Yes,Day,48,Low,0,0
1580,55,Male,Mining,Driller,8,Yes,No,Day,32,High,1,0
1581,24,Female,Healthcare,Lab Technician,3,Yes,No,Day,68,Low,0,0
1582,22,Male,Construction,Foreman,7,Yes,Yes,Day,58,Medium,0,0
1583,36,Female,Healthcare,Nurse,1,No,No,Day,36,Medium,0,0
1584,58,Male,Healthcare,Nurse,6,No,No,Night,42,Low,0,1
1585,46,Female,Mining,Driller,4,No,No,Night,61,High,0,0
1586,46,Female,Construction,Electrician,9,Yes,No,Night,64,High,0,0
1587,48,Female,Construction,Builder,1,Yes,Yes,Night,41,Medium,0,0
1588,19,Female,Healthcare,Paramedic,7,Yes,No,Night,63,Low,0,1
1589,40,Male,Mining,Blaster,7,Yes,No,Day,58,Low,1,0
1590,37,Female,Healthcare,Lab Technician,8,Yes,Yes,Night,31,Low,0,1
1591,31,Male,Manufacturing,Technician,11,Yes,No,Night,64,High,0,1
1592,25,Female,Manufacturing,Welder,2,No,No,Day,31,Medium,0,1
1593,38,Male,Healthcare,Lab Technician,3,Yes,No,Day,61,Medium,0,0
1594,51,Male,Mining,Driller,2,Yes,Yes,Night,66,High,0,0
1595,24,Female,Mining,Blaster,3,No,Yes,Night,47,Low,0,0
1596,42,Female,Construction,Foreman,8,Yes,No,Day,50,Medium,0,1
1597,55,Female,Manufacturing,Technician,5,No,Yes,Day,46,Low,0,0
1598,43,Female,Agriculture,Irrigation Technician,4,No,No,Night,44,Low,0,0
1599,54,Male,Manufacturing,Welder,4,No,Yes,Night,61,Medium,1,0
1600,23,Male,Agriculture,Harvester,4,Yes,No,Day,37,Low,0,0
1601,45,Female,Mining,Machine Operator,0,Yes,Yes,Night,50,Medium,1,0
1602,33,Male,Mining,Surveyor,1,No,Yes,Day,46,Low,0,1
1603,28,Female,Healthcare,Lab Technician,9,No,No,Night,52,Medium,0,0
1604,32,Male,Agriculture,Farmer,3,Yes,Yes,Night,39,Low,0,0
1605,40,Male,Construction,Builder,8,No,No,Night,65,High,1,1
1606,48,Male,Construction,Foreman,3,Yes,Yes,Day,35,High,0,0
1607,39,Male,Mining,Driller,1,Yes,No,Day,58,Medium,1,0
1608,27,Female,Mining,Driller,3,No,No,Night,30,Medium,0,0
1609,29,Female,Mining,Driller,3,No,No,Night,33,Medium,2,1
1610,43,Male,Construction,Plumber,4,Yes,Yes,Night,43,Medium,0,0
1611,59,Female,Healthcare,Lab Technician,2,No,No,Day,48,Medium,0,1
1612,36,Female,Healthcare,Lab Technician,10,Yes,Yes,Night,45,High,0,0
1613,40,Male,Manufacturing,Quality Inspector,2,Yes,No,Night,33,Low,0,1
1614,43,Female,Mining,Driller,5,No,Yes,Day,65,Medium,0,0
1615,19,Female,Manufacturing,Assembler,1,No,Yes,Night,51,Low,0,1
1616,26,Female,Manufacturing,Quality Inspector,12,Yes,No,Night,58,Medium,0,1
1617,59,Female,Construction,Builder,0,No,No,Day,39,Medium,0,0
1618,23,Male,Construction,Builder,0,No,Yes,Day,54,Medium,0,0
1619,21,Male,Agriculture,Farmer,3,No,Yes,Day,39,Medium,1,0
1620,36,Male,Mining,Surveyor,6,No,Yes,Day,63,Medium,0,0
1621,34,Female,Manufacturing,Welder,0,Yes,No,Night,60,High,0,1
1622,18,Male,Mining,Blaster,0,Yes,No,Day,33,Low,0,1
1623,36,Male,Mining,Surveyor,7,No,Yes,Day,35,Medium,1,1
1624,41,Male,Construction,Plumber,0,No,No,Day,54,Medium,1,1
1625,46,Male,Healthcare,Nurse,3,Yes,Yes,Day,39,Low,0,0
1626,54,Male,Construction,Builder,3,Yes,Yes,Night,47,Medium,0,0
1627,33,Male,Agriculture,Harvester,6,Yes,No,Day,61,Medium,0,1
1628,23,Female,Manufacturing,Welder,9,Yes,No,Night,64,Low,1,0
1629,43,Male,Agriculture,Harvester,3,Yes,No,Night,54,Medium,0,1
1630,37,Female,Manufacturing,Assembler,3,No,No,Night,36,Medium,0,1
1631,29,Male,Construction,Foreman,5,Yes,No,Day,48,Medium,0,1
1632,59,Female,Agriculture,Irrigation Technician,0,No,No,Day,63,Medium,0,0
1633,18,Male,Construction,Plumber,5,Yes,No,Day,44,Medium,0,0
1634,32,Male,Mining,Blaster,1,No,Yes,Night,53,Medium,0,0
1635,46,Male,Manufacturing,Quality Inspector,4,No,Yes,Night,34,High,0,1
1636,52,Female,Mining,Driller,2,No,No,Night,46,Medium,0,0
1637,19,Female,Mining,Driller,0,No,Yes,Night,34,Medium,0,0
1638,20,Female,Mining,Machine Operator,2,No,No,Night,64,High,0,0
1639,47,Female,Manufacturing,Technician,8,No,No,Night,69,Low,0,1
1640,25,Male,Agriculture,Irrigation Technician,4,No,No,Night,60,High,0,0
1641,48,Male,Healthcare,Lab Technician,1,Yes,Yes,Night,36,High,0,0
1642,28,Male,Construction,Electrician,9,Yes,No,Day,36,High,0,0
1643,53,Female,Manufacturing,Welder,5,No,No,Day,60,Medium,0,0
1644,51,Male,Agriculture,Farmer,10,No,No,Day,53,Low,2,0
1645,28,Male,Agriculture,Harvester,7,Yes,Yes,Night,50,Low,1,1
1646,22,Male,Agriculture,Harvester,5,No,No,Day,66,High,0,0
1647,52,Male,Healthcare,Paramedic,5,Yes,No,Day,68,Medium,0,0
1648,39,Female,Agriculture,Harvester,5,No,No,Night,34,Medium,0,1
1649,55,Male,Manufacturing,Quality Inspector,6,Yes,Yes,Day,47,Medium,0,0
1650,20,Female,Manufacturing,Assembler,8,Yes,Yes,Day,52,Medium,0,1
1651,44,Female,Mining,Driller,6,No,Yes,Night,66,Medium,0,0
1652,33,Male,Agriculture,Harvester,0,No,No,Night,53,Medium,1,1
1653,23,Female,Healthcare,Nurse,1,No,Yes,Day,33,Medium,1,0
1654,43,Female,Construction,Builder,4,Yes,No,Day,56,Medium,0,1
1655,50,Male,Healthcare,Nurse,7,No,Yes,Night,37,Medium,0,0
1656,31,Female,Mining,Machine Operator,6,No,Yes,Night,45,Medium,0,0
1657,34,Female,Mining,Machine Operator,3,No,No,Night,58,Low,0,1
1658,41,Female,Agriculture,Harvester,1,Yes,Yes,Day,54,Medium,0,1
1659,54,Male,Construction,Plumber,9,No,No,Day,67,Medium,2,1
1660,46,Female,Mining,Blaster,5,No,No,Day,60,High,0,0
1661,52,Female,Manufacturing,Technician,0,No,No,Day,40,Medium,0,0
1662,25,Female,Agriculture,Harvester,4,No,Yes,Night,47,Medium,0,0
1663,40,Female,Mining,Blaster,3,Yes,No,Day,57,Low,0,0
1664,30,Male,Construction,Builder,6,Yes,No,Night,54,High,0,0
1665,23,Male,Manufacturing,Quality Inspector,0,No,Yes,Day,58,Medium,2,0
1666,43,Male,Mining,Driller,8,No,Yes,Night,43,High,0,1
1667,24,Female,Manufacturing,Quality Inspector,2,Yes,Yes,Night,67,Medium,0,0
1668,52,Male,Mining,Machine Operator,4,Yes,No,Night,52,Medium,0,0
1669,25,Male,Construction,Electrician,9,No,No,Day,32,Medium,0,0
1670,49,Male,Healthcare,Paramedic,6,No,Yes,Night,55,High,0,1
1671,53,Male,Manufacturing,Technician,7,No,Yes,Day,42,Medium,0,1
1672,28,Female,Agriculture,Harvester,1,No,No,Day,37,Low,0,0
1673,45,Male,Mining,Surveyor,4,Yes,No,Night,56,Medium,0,1
1674,44,Female,Construction,Plumber,0,No,Yes,Night,57,Medium,0,1
1675,50,Male,Manufacturing,Quality Inspector,8,No,No,Day,43,Medium,0,1
1676,32,Female,Agriculture,Irrigation Technician,5,No,No,Day,53,Medium,0,0
1677,30,Female,Construction,Builder,1,No,Yes,Day,62,Medium,0,0
1678,48,Female,Construction,Plumber,9,No,No,Night,69,Medium,0,0
1679,47,Male,Mining,Driller,4,No,No,Night,45,High,1,1
1680,33,Female,Mining,Surveyor,3,Yes,No,Day,41,Medium,0,0
1681,46,Female,Mining,Blaster,5,Yes,Yes,Day,68,Medium,1,1
1682,26,Female,Agriculture,Farmer,11,No,No,Day,53,Medium,1,0
1683,24,Female,Construction,Plumber,5,No,Yes,Night,58,Medium,1,1
1684,41,Male,Construction,Foreman,5,No,No,Night,50,Low,0,1
1685,20,Male,Healthcare,Nurse,0,No,No,Day,45,Medium,1,0
1686,46,Male,Manufacturing,Quality Inspector,2,Yes,No,Night,46,High,0,0
1687,34,Male,Healthcare,Nurse,6,Yes,Yes,Day,36,Medium,0,0
1688,38,Female,Healthcare,Nurse,1,Yes,Yes,Night,47,Medium,0,0
1689,30,Female,Manufacturing,Assembler,0,Yes,Yes,Night,50,Medium,0,1
1690,59,Female,Agriculture,Farmer,0,Yes,No,Day,37,Low,0,0
1691,48,Female,Mining,Driller,6,No,Yes,Night,44,High,0,0
1692,58,Male,Agriculture,Harvester,5,No,Yes,Day,66,Medium,0,1
1693,31,Male,Mining,Blaster,4,No,No,Night,41,Low,0,0
1694,55,Male,Healthcare,Paramedic,8,Yes,No,Night,59,High,1,1
1695,33,Female,Mining,Surveyor,3,Yes,No,Night,41,Medium,0,0
1696,46,Female,Construction,Foreman,8,Yes,Yes,Day,50,High,0,0
1697,33,Male,Construction,Builder,5,No,No,Night,56,Low,0,0
1698,26,Male,Agriculture,Harvester,2,No,Yes,Night,36,Medium,0,0
1699,22,Female,Mining,Machine Operator,0,Yes,No,Night,45,Low,0,1
1700,19,Female,Healthcare,Paramedic,3,No,No,Day,32,Medium,1,1
1701,22,Female,Agriculture,Irrigation Technician,2,Yes,Yes,Night,47,Medium,0,0
1702,48,Male,Manufacturing,Technician,2,No,No,Night,46,Medium,0,0
1703,58,Male,Agriculture,Irrigation Technician,5,Yes,No,Night,32,Low,1,0
1704,48,Male,Agriculture,Farmer,9,No,Yes,Day,40,Low,0,0
1705,18,Female,Construction,Foreman,2,Yes,No,Day,60,Medium,0,0
1706,25,Female,Construction,Plumber,10,No,No,Day,54,High,0,0
1707,58,Female,Healthcare,Nurse,1,No,Yes,Day,52,Medium,2,1
1708,25,Male,Manufacturing,Welder,4,Yes,No,Day,67,Medium,1,1
1709,18,Female,Manufacturing,Quality Inspector,5,Yes,Yes,Day,32,Medium,1,0
1710,46,Male,Mining,Machine Operator,8,No,Yes,Night,54,Medium,1,0
1711,59,Male,Construction,Builder,0,No,Yes,Day,32,Low,1,0
1712,43,Male,Agriculture,Irrigation Technician,2,Yes,No,Day,53,Low,0,1
1713,30,Female,Construction,Plumber,4,Yes,Yes,Day,66,High,1,0
1714,38,Female,Agriculture,Irrigation Technician,13,Yes,Yes,Day,40,Low,0,0
1715,31,Female,Construction,Foreman,4,Yes,Yes,Night,33,Medium,0,0
1716,33,Female,Mining,Driller,2,Yes,No,Day,39,Medium,1,0
1717,25,Female,Mining,Driller,6,No,Yes,Night,47,High,0,0
1718,27,Male,Mining,Machine Operator,1,No,Yes,Night,33,Medium,0,1
1719,33,Female,Construction,Plumber,12,Yes,No,Night,46,Medium,0,1
1720,37,Male,Manufacturing,Technician,4,No,No,Night,42,Medium,0,1
1721,32,Female,Mining,Driller,9,Yes,No,Night,48,Medium,0,1
1722,54,Female,Agriculture,Farmer,2,No,Yes,Night,68,Medium,0,0
1723,57,Male,Construction,Electrician,3,Yes,Yes,Day,37,Medium,0,0
1724,45,Female,Manufacturing,Technician,4,Yes,No,Day,39,Medium,0,0
1725,50,Male,Agriculture,Harvester,5,Yes,No,Day,56,High,1,1
1726,54,Female,Construction,Electrician,0,No,No,Night,63,Low,0,0
1727,52,Female,Manufacturing,Quality Inspector,10,No,Yes,Night,66,Medium,1,0
1728,19,Female,Manufacturing,Technician,5,No,No,Night,60,Medium,0,0
1729,29,Male,Mining,Machine Operator,9,No,No,Day,53,High,0,1
1730,30,Male,Manufacturing,Assembler,8,Yes,No,Night,56,High,0,1
1731,37,Female,Mining,Surveyor,5,No,No,Day,57,Medium,0,1
1732,30,Female,Construction,Foreman,4,Yes,Yes,Day,50,Low,0,0
1733,32,Female,Healthcare,Lab Technician,5,Yes,No,Night,65,Low,0,1
1734,36,Male,Construction,Foreman,2,Yes,Yes,Night,31,Low,0,0
1735,34,Female,Manufacturing,Quality Inspector,3,Yes,No,Day,54,High,0,0
1736,47,Female,Mining,Surveyor,6,Yes,Yes,Night,50,Medium,0,0
1737,43,Female,Construction,Builder,2,Yes,No,Night,66,Medium,0,1
1738,34,Male,Manufacturing,Assembler,5,Yes,No,Night,50,High,1,1
1739,23,Male,Healthcare,Lab Technician,7,Yes,No,Night,59,Low,1,0
1740,36,Male,Manufacturing,Technician,2,No,No,Day,37,Low,0,1
1741,48,Female,Healthcare,Paramedic,5,No,Yes,Day,34,High,1,0
1742,37,Male,Construction,Plumber,3,No,Yes,Night,31,Medium,0,0
1743,46,Female,Healthcare,Paramedic,4,Yes,Yes,Day,35,High,0,0
1744,25,Male,Mining,Driller,9,No,Yes,Day,53,Medium,0,1
1745,58,Female,Healthcare,Paramedic,3,No,Yes,Night,56,Low,0,0
1746,50,Female,Construction,Plumber,1,No,Yes,Night,49,Medium,0,1
1747,49,Male,Mining,Machine Operator,0,Yes,Yes,Night,53,Medium,1,1
1748,55,Female,Manufacturing,Welder,4,No,Yes,Night,39,High,0,1
1749,23,Male,Construction,Electrician,5,Yes,Yes,Night,41,Low,0,1
1750,35,Male,Mining,Blaster,8,No,Yes,Night,68,High,0,1
1751,57,Male,Agriculture,Irrigation Technician,8,Yes,No,Day,59,Medium,0,1
1752,53,Male,Manufacturing,Welder,5,No,Yes,Day,47,High,0,0
1753,49,Female,Healthcare,Nurse,3,Yes,No,Day,38,Medium,1,0
1754,54,Female,Healthcare,Paramedic,4,Yes,Yes,Night,48,Medium,0,1
1755,47,Male,Mining,Blaster,9,Yes,Yes,Day,69,Low,0,0
1756,28,Female,Healthcare,Lab Technician,5,No,No,Day,43,Low,1,0
1757,46,Female,Mining,Surveyor,6,No,Yes,Night,42,Low,0,1
1758,56,Female,Healthcare,Paramedic,4,Yes,No,Night,40,High,0,1
1759,59,Female,Mining,Machine Operator,0,Yes,Yes,Night,67,High,0,1
1760,21,Female,Mining,Surveyor,7,Yes,Yes,Day,33,Low,0,0
1761,49,Male,Mining,Driller,7,Yes,No,Day,37,Low,0,1
1762,29,Female,Agriculture,Irrigation Technician,0,No,No,Day,31,Medium,1,0
1763,31,Male,Agriculture,Irrigation Technician,9,Yes,No,Day,67,Medium,1,0
1764,31,Male,Mining,Machine Operator,9,No,No,Night,35,High,0,1
1765,48,Male,Manufacturing,Technician,9,Yes,No,Day,54,High,0,0
1766,33,Female,Mining,Driller,6,Yes,No,Day,67,Low,0,1
1767,31,Male,Mining,Surveyor,4,Yes,No,Day,65,Low,0,1
1768,55,Female,Healthcare,Paramedic,5,No,Yes,Day,69,Medium,0,0
1769,50,Male,Healthcare,Paramedic,3,No,No,Day,64,Medium,0,0
1770,39,Male,Construction,Electrician,0,Yes,Yes,Day,34,Low,1,0
1771,33,Female,Mining,Blaster,1,No,Yes,Day,63,Low,0,1
1772,21,Female,Agriculture,Irrigation Technician,3,No,No,Night,63,Medium,0,0
1773,59,Female,Agriculture,Harvester,3,No,Yes,Day,60,Medium,0,0
1774,42,Male,Healthcare,Lab Technician,7,Yes,Yes,Day,54,Low,0,0
1775,55,Male,Mining,Driller,9,No,No,Day,33,Medium,0,1
1776,47,Male,Healthcare,Paramedic,0,No,No,Day,58,Medium,0,1
1777,53,Male,Manufacturing,Quality Inspector,9,No,No,Night,37,High,0,0
1778,42,Female,Agriculture,Harvester,8,No,No,Day,45,Medium,0,0
1779,29,Male,Manufacturing,Technician,2,No,No,Day,61,High,0,1
1780,18,Male,Agriculture,Farmer,9,No,Yes,Day,58,Medium,0,1
1781,40,Female,Manufacturing,Welder,2,No,No,Night,50,Medium,0,1
1782,49,Female,Mining,Driller,5,Yes,Yes,Day,66,Medium,0,0
1783,32,Female,Agriculture,Irrigation Technician,0,Yes,Yes,Night,49,Medium,0,1
1784,50,Female,Construction,Electrician,8,Yes,Yes,Day,67,Medium,1,0
1785,18,Male,Construction,Electrician,4,No,Yes,Night,35,Low,0,1
1786,40,Female,Healthcare,Paramedic,4,No,No,Night,39,Medium,0,0
1787,40,Male,Manufacturing,Assembler,2,No,No,Day,56,High,0,1
1788,55,Male,Construction,Builder,5,No,Yes,Day,36,Medium,0,1
1789,43,Female,Agriculture,Farmer,6,Yes,No,Night,49,Medium,0,0
1790,34,Male,Agriculture,Harvester,0,Yes,No,Day,51,High,0,1
1791,49,Male,Mining,Driller,4,No,Yes,Night,47,Medium,0,0
1792,20,Female,Mining,Blaster,1,Yes,No,Day,55,Medium,0,1
1793,43,Female,Manufacturing,Assembler,9,Yes,Yes,Night,43,High,1,0
1794,49,Female,Mining,Machine Operator,5,Yes,No,Night,67,Medium,0,1
1795,52,Male,Healthcare,Paramedic,3,Yes,Yes,Night,45,Low,0,0
1796,30,Female,Healthcare,Lab Technician,9,No,Yes,Day,38,High,1,0
1797,39,Female,Manufacturing,Technician,7,No,No,Night,63,High,0,0
1798,50,Male,Mining,Blaster,6,No,Yes,Night,42,Low,0,0
1799,52,Female,Healthcare,Lab Technician,2,Yes,No,Night,34,Medium,0,0
1800,49,Male,Healthcare,Nurse,8,Yes,Yes,Day,50,High,0,1
1801,38,Female,Agriculture,Harvester,10,No,Yes,Night,50,Medium,1,1
1802,40,Male,Healthcare,Paramedic,4,No,No,Day,51,Low,0,0
1803,45,Female,Agriculture,Farmer,3,Yes,No,Night,53,High,0,0
1804,22,Female,Healthcare,Paramedic,1,No,No,Day,58,Low,0,1
1805,18,Female,Mining,Surveyor,8,No,Yes,Day,48,Medium,0,0
1806,19,Female,Construction,Plumber,11,No,Yes,Night,59,High,0,0
1807,49,Male,Manufacturing,Technician,6,No,No,Day,39,High,0,0
1808,37,Female,Mining,Machine Operator,4,No,Yes,Night,46,Low,0,0
1809,40,Female,Healthcare,Paramedic,1,No,No,Day,57,High,0,1
1810,46,Male,Manufacturing,Assembler,7,Yes,No,Night,56,Medium,0,1
1811,59,Female,Construction,Electrician,5,Yes,Yes,Day,53,Low,0,0
1812,58,Female,Construction,Foreman,6,Yes,No,Night,66,Medium,0,0
1813,59,Female,Healthcare,Nurse,1,Yes,No,Day,62,Medium,0,1
1814,59,Male,Mining,Driller,4,No,Yes,Night,34,Low,0,0
1815,51,Male,Agriculture,Farmer,5,No,Yes,Day,48,Low,0,0
1816,52,Female,Agriculture,Farmer,7,No,No,Day,58,Medium,0,0
1817,25,Female,Construction,Foreman,2,No,No,Night,36,Medium,0,1
1818,34,Female,Manufacturing,Welder,2,No,Yes,Day,66,Medium,0,0
1819,32,Male,Agriculture,Irrigation Technician,5,Yes,No,Night,32,Low,0,0
1820,43,Female,Construction,Electrician,9,Yes,No,Night,46,Medium,0,0
1821,30,Female,Mining,Machine Operator,6,No,No,Day,56,High,1,1
1822,50,Female,Agriculture,Farmer,6,Yes,No,Night,39,High,1,0
1823,31,Female,Agriculture,Farmer,10,Yes,No,Night,48,High,0,1
1824,27,Female,Mining,Machine Operator,5,Yes,No,Day,62,Medium,0,0
1825,49,Female,Manufacturing,Technician,0,Yes,No,Day,64,Medium,1,1
1826,59,Male,Construction,Plumber,7,Yes,No,Day,64,Medium,0,1
1827,53,Female,Mining,Blaster,7,Yes,Yes,Day,41,High,0,1
1828,20,Male,Agriculture,Farmer,4,No,Yes,Night,32,Low,0,0
1829,20,Female,Healthcare,Lab Technician,2,No,No,Night,35,Low,0,1
1830,44,Male,Manufacturing,Welder,9,No,No,Day,50,Medium,0,1
1831,39,Male,Manufacturing,Quality Inspector,8,Yes,No,Night,50,Low,0,0
1832,54,Female,Manufacturing,Assembler,8,No,Yes,Night,50,Low,0,0
1833,40,Male,Construction,Builder,2,No,Yes,Day,59,Low,0,1
1834,36,Male,Construction,Builder,1,No,No,Night,56,Low,0,1
1835,40,Male,Construction,Plumber,3,Yes,Yes,Night,39,Low,0,0
1836,36,Male,Agriculture,Harvester,9,Yes,No,Day,40,High,0,0
1837,31,Male,Agriculture,Irrigation Technician,7,No,Yes,Day,36,High,0,1
1838,54,Female,Mining,Surveyor,1,Yes,No,Day,33,Medium,0,0
1839,53,Female,Agriculture,Farmer,4,Yes,Yes,Night,67,High,1,0
1840,58,Female,Construction,Foreman,2,Yes,Yes,Night,65,Low,0,0
1841,59,Female,Agriculture,Farmer,8,Yes,No,Day,42,Medium,0,0
1842,38,Male,Healthcare,Lab Technician,6,Yes,No,Night,45,Medium,2,0
1843,29,Female,Agriculture,Harvester,4,Yes,No,Day,60,Low,0,0
1844,54,Female,Healthcare,Paramedic,3,No,Yes,Night,61,Low,0,0
1845,39,Female,Mining,Surveyor,3,No,No,Night,66,High,0,0
